,,WAREHOUSE SALES,WAREHOUSE SALES,WAREHOUSE SALES,WAREHOUSE SALES,RETAIL SALES,RETAIL SALES,RETAIL SALES,RETAIL SALES,RETAIL TRANSFERS,RETAIL TRANSFERS,RETAIL TRANSFERS,RETAIL TRANSFERS
BEER,11655,2.0,9.0,4.285714285714286,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11697,3.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11798,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11801,1.0,28.0,14.5,29.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0
BEER,11803,0.0,11.0,1.7142857142857142,12.0,0.0,3.02,0.8814285714285715,6.17,0.0,4.0,0.8571428571428571,6.0
BEER,11827,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11852,1.0,4.0,2.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11856,0.0,9.0,3.0,24.0,0.0,0.75,0.1875,1.5,0.0,1.0,0.125,1.0
BEER,11873,2.0,32.0,9.555555555555555,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11874,0.0,29.0,11.5,103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11876,0.0,7.0,2.6666666666666665,24.0,0.0,2.6,0.5944444444444444,5.35,0.0,4.0,1.0,9.0
BEER,11879,2.0,6.0,3.9659999999999997,19.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11884,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11888,1.0,30.0,6.75,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11908,0.0,8.0,3.111111111111111,28.0,0.0,2.0,0.3333333333333333,3.0,0.0,4.0,0.4444444444444444,4.0
BEER,11909,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11910,1.0,15.0,5.666666666666667,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11911,3.0,61.0,24.666666666666668,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11912,0.0,12.0,5.166666666666667,31.0,0.0,0.5,0.16666666666666666,1.0,0.0,1.0,0.16666666666666666,1.0
BEER,11913,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11914,0.0,3.0,1.5,9.0,0.0,1.0,0.16666666666666666,1.0,0.0,2.0,0.3333333333333333,2.0
BEER,11925,1.0,9.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11926,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11933,25.0,43.0,34.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11935,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11937,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11938,5.0,19.0,12.333333333333334,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11941,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11945,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11946,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11947,1.0,11.0,6.333333333333333,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11952,1.0,5.0,2.375,19.0,0.0,0.5,0.15625,1.25,0.0,2.0,0.25,2.0
BEER,11953,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11954,1.0,2.0,1.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11981,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,11997,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12006,1.0,21.0,6.333333333333333,57.0,0.5,3.25,1.75,15.75,0.0,4.0,1.6666666666666667,15.0
BEER,12008,1.0,17.0,7.4,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12010,1.0,2.0,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12013,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12023,2.0,8.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12027,0.0,0.0,0.0,0.0,1.5,2.0,1.75,3.5,2.0,3.0,2.5,5.0
BEER,12036,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12037,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12039,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12047,1.0,2.0,1.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12049,0.0,23.0,8.75,35.0,0.0,2.25,1.3125,5.25,0.0,5.0,1.75,7.0
BEER,12050,1.0,8.0,4.555555555555555,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12051,3.0,20.0,9.666666666666666,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12060,53.0,81.0,67.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12064,1.0,6.0,2.25,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0
BEER,12069,16.5,42.0,29.25,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12074,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12077,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12084,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12085,1.0,5.0,3.5471428571428567,24.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12086,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12094,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12097,1.0,18.0,6.142857142857143,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12102,1.0,9.0,3.75,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12103,2.0,14.0,7.333333333333333,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12104,1.0,16.0,5.714285714285714,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12118,14.0,48.0,26.555555555555557,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12119,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12126,5.0,22.0,14.666666666666666,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12127,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12147,1.0,5.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12149,1.0,2.0,1.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,1217,2.0,3.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12183,6.0,20.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12184,12.0,27.0,22.77777777777778,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12193,40.0,92.0,63.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12196,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12202,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12209,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12210,0.0,20.0,8.444444444444445,76.0,0.0,2.25,0.8611111111111112,7.75,0.0,4.0,1.2222222222222223,11.0
BEER,12212,0.0,1.0,0.2,2.0,0.0,3.2,1.4689999999999999,14.69,0.0,3.0,0.7,7.0
BEER,12221,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12227,2.75,15.0,6.75,60.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12230,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12232,1.0,2.0,1.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12234,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12236,0.0,11.0,3.5,21.0,0.0,1.5,0.25,1.5,0.0,6.0,1.0,6.0
BEER,12247,0.0,11.0,3.75,30.0,0.0,2.25,1.25,10.0,0.0,4.0,1.5,12.0
BEER,12248,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12255,1.0,16.0,5.25,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12259,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12260,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12263,1.0,5.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12273,-2.0,9.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12274,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12287,1.0,9.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12288,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12300,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12301,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12302,1.0,7.0,3.25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12304,1.0,2.5,1.8333333333333333,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12306,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12312,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12314,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12318,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12350,1.0,3.0,1.6666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12352,1.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12353,4.0,11.0,6.444444444444445,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12354,4.0,7.0,5.666666666666667,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12355,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12356,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12359,1.0,22.0,8.333333333333334,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12360,0.0,0.0,0.0,0.0,0.25,0.75,0.5,1.0,0.0,0.0,0.0,0.0
BEER,12362,2.0,7.0,3.75,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12370,7.0,31.0,14.333333333333334,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12380,1.0,2.0,1.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12381,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12384,1.0,6.0,2.142857142857143,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12385,0.0,52.0,33.75,270.0,1.0,13.79,7.92,63.36,0.0,16.0,9.375,75.0
BEER,12393,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12395,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12399,1.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12401,1.0,4.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12403,0.0,3.0,1.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12404,1.0,7.0,2.6666666666666665,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12406,2.0,12.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12422,1.0,16.0,6.857142857142857,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12423,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12425,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12426,0.0,19.0,3.8,19.0,0.04,0.68,0.2760000000000001,1.3800000000000003,0.0,4.0,1.2,6.0
BEER,12429,1.0,3.0,2.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12435,6.0,11.0,8.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12479,1.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12480,-18.0,24.0,4.875,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12482,6.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12483,2.0,11.0,4.125,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12484,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12485,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12487,0.0,0.0,0.0,0.0,0.0,0.17,0.11333333333333334,0.34,0.0,2.0,0.6666666666666666,2.0
BEER,12488,-1.0,1.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12502,1.0,7.0,3.75,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12507,3.0,7.0,5.2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12508,1.0,12.0,3.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12515,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12517,1.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12522,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12523,2.0,33.0,14.444444444444445,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12525,1.0,29.0,8.142857142857142,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12532,7.0,17.0,11.333333333333334,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12533,4.0,20.0,8.88888888888889,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12534,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12535,9.0,10.0,9.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12536,-1.0,2.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12537,3.0,36.0,12.88888888888889,116.0,0.0,3.0,0.7777777777777778,7.0,0.0,3.0,0.3333333333333333,3.0
BEER,12538,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12540,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12566,1.0,12.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12574,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12576,1.0,8.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12577,0.0,10.0,6.875,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12578,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12579,1.0,8.0,3.4285714285714284,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12581,0.0,9.0,2.8333333333333335,17.0,0.0,0.33,0.055,0.33,0.0,2.0,0.3333333333333333,2.0
BEER,12584,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12585,2.0,6.0,3.3333333333333335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12586,1.0,5.0,2.6666666666666665,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12604,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12610,1.0,8.96,5.662222222222223,50.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12611,1.0,8.0,3.142857142857143,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12612,1.0,10.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12613,3.0,33.0,13.555555555555555,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12616,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12632,1.0,8.0,2.7142857142857144,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12639,3.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12640,2.0,41.0,19.333333333333332,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12641,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12642,2.0,49.93,24.186,120.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12643,2.0,5.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12649,1.0,3.0,1.8571428571428572,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12650,2.0,27.0,14.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12651,1.0,37.0,7.888888888888889,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12652,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12653,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12656,1.0,2.0,1.6666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12657,1.0,5.0,2.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12673,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12674,7.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12675,3.0,6.0,4.666666666666667,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12684,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12686,6.0,51.0,20.25,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12687,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12689,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12691,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12709,4.0,24.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12710,1.0,12.0,3.8333333333333335,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12711,8.83,17.0,11.4575,45.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12721,1.0,6.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12722,0.0,3.0,0.75,3.0,0.0,0.82,0.43,1.72,0.0,1.0,0.5,2.0
BEER,12723,0.0,33.0,16.5,33.0,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.0
BEER,12724,2.0,11.0,5.495,43.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12727,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12732,2.0,5.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12734,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12736,44.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12737,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12738,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12742,2.0,42.0,10.714285714285714,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12762,95.0,95.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12770,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12791,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12794,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12795,1.0,24.0,12.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12801,0.0,12.0,2.5,20.0,0.0,2.88,1.505,12.04,0.0,5.0,1.75,14.0
BEER,12811,1.0,8.0,3.25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12813,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12814,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12829,-0.04,2.0,0.99,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12830,1.0,7.0,3.3333333333333335,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0
BEER,12837,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12843,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12845,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12846,1.0,4.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12847,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12849,2.0,31.0,8.6,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12851,-2.0,18.0,4.192,20.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12852,0.0,54.0,27.0,54.0,1.45,1.54,1.495,2.99,0.0,3.0,1.5,3.0
BEER,12857,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12861,0.0,22.75,7.15,35.75,0.5,1.75,1.0,5.0,0.0,4.0,1.0,5.0
BEER,12862,0.0,1.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12864,1.0,6.0,3.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12865,0.0,7.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12867,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12868,2.0,20.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12870,378.0,378.0,378.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12871,126.0,126.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12872,72.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12873,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12874,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12875,5.0,50.0,28.5,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12876,3.0,53.0,25.333333333333332,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12878,1.0,24.0,12.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12879,2.0,3.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12880,1.0,3.0,1.8333333333333333,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12883,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12885,0.0,18.0,5.857142857142857,41.0,0.0,3.25,1.1785714285714286,8.25,0.0,4.0,2.0,14.0
BEER,12890,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEER,12893,1.0,5.0,2.638333333333333,15.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
